Date,Open,High,Low,Close,Adj Close,Volume
2004-03-17,104.139999,104.139999,104.139999,104.139999,71.327805,0
2004-03-18,104.010002,104.010002,104.010002,104.010002,71.238739,0
2004-03-19,102.839996,102.839996,102.839996,102.839996,70.694962,0
2004-03-22,101.510002,101.510002,101.510002,101.510002,69.780724,0
2004-03-23,101.370003,101.370003,101.370003,101.370003,69.684486,0
2004-03-24,101.129997,101.129997,101.129997,101.129997,69.519493,0
2004-03-25,102.790001,102.790001,102.790001,102.790001,70.660591,0
2004-03-26,102.309998,102.309998,102.309998,102.309998,70.330635,0
2004-03-29,103.660004,103.660004,103.660004,103.660004,71.258682,0
2004-03-30,104.080002,104.080002,104.080002,104.080002,71.547409,0
2004-03-31,104.010002,104.010002,104.010002,104.010002,71.499268,0
2004-04-01,104.570000,104.570000,104.570000,104.570000,71.884224,0
2004-04-02,105.459999,105.459999,105.459999,105.459999,72.496071,0
2004-04-05,106.269997,106.269997,106.269997,106.269997,73.052895,0
2004-04-06,106.080002,106.080002,106.080002,106.080002,72.922256,0
2004-04-07,105.379997,105.379997,105.379997,105.379997,72.441071,0
2004-04-08,105.269997,105.269997,105.269997,105.269997,72.365417,0
2004-04-12,105.820000,105.820000,105.820000,105.820000,72.743530,0
2004-04-13,104.370003,104.370003,104.370003,104.370003,71.746773,0
2004-04-14,104.250000,104.250000,104.250000,104.250000,71.664246,0
2004-04-15,104.309998,104.309998,104.309998,104.309998,71.705467,0
2004-04-16,104.839996,104.839996,104.839996,104.839996,72.069832,0
2004-04-19,104.959999,104.959999,104.959999,104.959999,72.152344,0
2004-04-20,103.320000,103.320000,103.320000,103.320000,71.024933,0
2004-04-21,103.879997,103.879997,103.879997,103.879997,71.409904,0
2004-04-22,105.349998,105.349998,105.349998,105.349998,72.420418,0
2004-04-23,105.410004,105.410004,105.410004,105.410004,72.461685,0
2004-04-26,104.940002,104.940002,104.940002,104.940002,72.138588,0
2004-04-27,105.180000,105.180000,105.180000,105.180000,72.303589,0
2004-04-28,103.750000,103.750000,103.750000,103.750000,71.320580,0
2004-04-29,102.989998,102.989998,102.989998,102.989998,70.798111,0
2004-04-30,102.379997,102.379997,102.379997,102.379997,70.378754,0
2004-05-03,103.320000,103.320000,103.320000,103.320000,71.024933,0
2004-05-04,103.510002,103.510002,103.510002,103.510002,71.155571,0
2004-05-05,103.709999,103.709999,103.709999,103.709999,71.293053,0
2004-05-06,103.019997,103.019997,103.019997,103.019997,70.818748,0
2004-05-07,101.610001,101.610001,101.610001,101.610001,69.849457,0
2004-05-10,100.540001,100.540001,100.540001,100.540001,69.113899,0
2004-05-11,101.330002,101.330002,101.330002,101.330002,69.656982,0
2004-05-12,101.540001,101.540001,101.540001,101.540001,69.801369,0
2004-05-13,101.470001,101.470001,101.470001,101.470001,69.753204,0
2004-05-14,101.410004,101.410004,101.410004,101.410004,69.711960,0
2004-05-17,100.339996,100.339996,100.339996,100.339996,68.976425,0
2004-05-18,101.029999,101.029999,101.029999,101.029999,69.450745,0
2004-05-19,100.790001,100.790001,100.790001,100.790001,69.285759,0
2004-05-20,100.839996,100.839996,100.839996,100.839996,69.320145,0
2004-05-21,101.239998,101.239998,101.239998,101.239998,69.595100,0
2004-05-24,101.410004,101.410004,101.410004,101.410004,69.711960,0
2004-05-25,103.050003,103.050003,103.050003,103.050003,70.839348,0
2004-05-26,103.239998,103.239998,103.239998,103.239998,70.969963,0
2004-05-27,103.830002,103.830002,103.830002,103.830002,71.375549,0
2004-05-28,103.779999,103.779999,103.779999,103.779999,71.341164,0
2004-06-01,103.830002,103.830002,103.830002,103.830002,71.375549,0
2004-06-02,104.209999,104.209999,104.209999,104.209999,71.636749,0
2004-06-03,103.440002,103.440002,103.440002,103.440002,71.107452,0
2004-06-04,103.980003,103.980003,103.980003,103.980003,71.478645,0
2004-06-07,105.660004,105.660004,105.660004,105.660004,72.633537,0
2004-06-08,105.820000,105.820000,105.820000,105.820000,72.743530,0
2004-06-09,104.820000,104.820000,104.820000,104.820000,72.056091,0
2004-06-10,105.300003,105.300003,105.300003,105.300003,72.386063,0
2004-06-14,104.290001,104.290001,104.290001,104.290001,71.691795,0
2004-06-15,104.910004,104.910004,104.910004,104.910004,72.117950,0
2004-06-16,105.059998,105.059998,105.059998,105.059998,72.221069,0
2004-06-17,104.919998,104.919998,104.919998,104.919998,72.124863,0
2004-06-18,105.199997,105.199997,105.199997,105.199997,72.574615,0
2004-06-21,104.760002,104.760002,104.760002,104.760002,72.271111,0
2004-06-22,105.139999,105.139999,105.139999,105.139999,72.533241,0
2004-06-23,106.040001,106.040001,106.040001,106.040001,73.154114,0
2004-06-24,105.739998,105.739998,105.739998,105.739998,72.947174,0
2004-06-25,104.779999,104.779999,104.779999,104.779999,72.284904,0
2004-06-28,104.709999,104.709999,104.709999,104.709999,72.236572,0
2004-06-29,104.980003,104.980003,104.980003,104.980003,72.422859,0
2004-06-30,105.410004,105.410004,105.410004,105.410004,72.719528,0
2004-07-01,104.330002,104.330002,104.330002,104.330002,71.974449,0
2004-07-02,104.000000,104.000000,104.000000,104.000000,71.746796,0
2004-07-06,103.150002,103.150002,103.150002,103.150002,71.160416,0
2004-07-07,103.370003,103.370003,103.370003,103.370003,71.312157,0
2004-07-08,102.529999,102.529999,102.529999,102.529999,70.732674,0
2004-07-09,102.879997,102.879997,102.879997,102.879997,70.974144,0
2004-07-12,103.019997,103.019997,103.019997,103.019997,71.070732,0
2004-07-13,103.099998,103.099998,103.099998,103.099998,71.125923,0
2004-07-14,102.760002,102.760002,102.760002,102.760002,70.891380,0
2004-07-15,102.320000,102.320000,102.320000,102.320000,70.587799,0
2004-07-16,101.830002,101.830002,101.830002,101.830002,70.249786,0
2004-07-19,101.779999,101.779999,101.779999,101.779999,70.215248,0
2004-07-20,102.500000,102.500000,102.500000,102.500000,70.711983,0
2004-07-21,101.139999,101.139999,101.139999,101.139999,69.773735,0
2004-07-22,101.419998,101.419998,101.419998,101.419998,69.966934,0
2004-07-23,100.440002,100.440002,100.440002,100.440002,69.290871,0
2004-07-26,100.239998,100.239998,100.239998,100.239998,69.152885,0
2004-07-27,101.239998,101.239998,101.239998,101.239998,69.842735,0
2004-07-28,101.309998,101.309998,101.309998,101.309998,69.891037,0
2004-07-29,101.800003,101.800003,101.800003,101.800003,70.229080,0
2004-07-30,101.919998,101.919998,101.919998,101.919998,70.311852,0
2004-08-02,102.379997,102.379997,102.379997,102.379997,70.629181,0
2004-08-03,101.739998,101.739998,101.739998,101.739998,70.187683,0
2004-08-04,101.650002,101.650002,101.650002,101.650002,70.125610,0
2004-08-05,100.000000,100.000000,100.000000,100.000000,68.987305,0
2004-08-06,98.459999,98.459999,98.459999,98.459999,67.924911,0
2004-08-09,98.580002,98.580002,98.580002,98.580002,68.007660,0
2004-08-10,99.849998,99.849998,99.849998,99.849998,68.883804,0
2004-08-11,99.610001,99.610001,99.610001,99.610001,68.718254,0
2004-08-12,98.449997,98.449997,98.449997,98.449997,67.917984,0
2004-08-13,98.610001,98.610001,98.610001,98.610001,68.028351,0
2004-08-16,99.949997,99.949997,99.949997,99.949997,68.952812,0
2004-08-17,100.180000,100.180000,100.180000,100.180000,69.111481,0
2004-08-18,101.449997,101.449997,101.449997,101.449997,69.987633,0
2004-08-19,101.089996,101.089996,101.089996,101.089996,69.739258,0
2004-08-20,101.739998,101.739998,101.739998,101.739998,70.187683,0
2004-08-23,101.510002,101.510002,101.510002,101.510002,70.029015,0
2004-08-24,101.550003,101.550003,101.550003,101.550003,70.056580,0
2004-08-25,102.370003,102.370003,102.370003,102.370003,70.622269,0
2004-08-26,102.379997,102.379997,102.379997,102.379997,70.629181,0
2004-08-27,102.639999,102.639999,102.639999,102.639999,70.808563,0
2004-08-30,101.860001,101.860001,101.860001,101.860001,70.270447,0
2004-08-31,102.330002,102.330002,102.330002,102.330002,70.594719,0
2004-09-01,102.519997,102.519997,102.519997,102.519997,70.725792,0
2004-09-02,103.669998,103.669998,103.669998,103.669998,71.519119,0
2004-09-03,103.230003,103.230003,103.230003,103.230003,71.215546,0
2004-09-07,103.949997,103.949997,103.949997,103.949997,71.712288,0
2004-09-08,103.500000,103.500000,103.500000,103.500000,71.401848,0
2004-09-09,103.699997,103.699997,103.699997,103.699997,71.539810,0
2004-09-10,104.209999,104.209999,104.209999,104.209999,71.891655,0
2004-09-13,104.419998,104.419998,104.419998,104.419998,72.036560,0
2004-09-14,104.650002,104.650002,104.650002,104.650002,72.195221,0
2004-09-15,103.910004,103.910004,103.910004,103.910004,71.684708,0
2004-09-16,104.209999,104.209999,104.209999,104.209999,71.891655,0
2004-09-17,104.669998,104.669998,104.669998,104.669998,72.209000,0
2004-09-20,104.089996,104.089996,104.089996,104.089996,71.808868,0
2004-09-21,104.739998,104.739998,104.739998,104.739998,72.257286,0
2004-09-22,103.290001,103.290001,103.290001,103.290001,71.256966,0
2004-09-23,102.820000,102.820000,102.820000,102.820000,70.932739,0
2004-09-24,102.559998,102.559998,102.559998,102.559998,71.051193,0
2004-09-27,101.949997,101.949997,101.949997,101.949997,70.628632,0
2004-09-28,102.570000,102.570000,102.570000,102.570000,71.058128,0
2004-09-29,103.019997,103.019997,103.019997,103.019997,71.369888,0
2004-09-30,103.000000,103.000000,103.000000,103.000000,71.356049,0
2004-10-01,104.559998,104.559998,104.559998,104.559998,72.436752,0
2004-10-04,104.910004,104.910004,104.910004,104.910004,72.679253,0
2004-10-05,104.849998,104.849998,104.849998,104.849998,72.637650,0
2004-10-06,105.580002,105.580002,105.580002,105.580002,73.143349,0
2004-10-07,104.529999,104.529999,104.529999,104.529999,72.415962,0
2004-10-08,103.750000,103.750000,103.750000,103.750000,71.875626,0
2004-10-11,103.959999,103.959999,103.959999,103.959999,72.021095,0
2004-10-12,103.720001,103.720001,103.720001,103.720001,71.854843,0
2004-10-13,102.970001,102.970001,102.970001,102.970001,71.335205,0
2004-10-14,102.019997,102.019997,102.019997,102.019997,70.677101,0
2004-10-15,102.470001,102.470001,102.470001,102.470001,70.988876,0
2004-10-18,103.010002,103.010002,103.010002,103.010002,71.362961,0
2004-10-19,102.010002,102.010002,102.010002,102.010002,70.670174,0
2004-10-20,102.059998,102.059998,102.059998,102.059998,70.704811,0
2004-10-21,102.330002,102.330002,102.330002,102.330002,70.891846,0
2004-10-22,101.330002,101.330002,101.330002,101.330002,70.199097,0
2004-10-25,101.239998,101.239998,101.239998,101.239998,70.136749,0
2004-10-26,102.750000,102.750000,102.750000,102.750000,71.182846,0
2004-10-27,104.089996,104.089996,104.089996,104.089996,72.111183,0
2004-10-28,104.309998,104.309998,104.309998,104.309998,72.263573,0
2004-10-29,104.570000,104.570000,104.570000,104.570000,72.443695,0
2004-11-01,104.589996,104.589996,104.589996,104.589996,72.457550,0
2004-11-02,104.599998,104.599998,104.599998,104.599998,72.464455,0
2004-11-03,105.790001,105.790001,105.790001,105.790001,73.288834,0
2004-11-04,107.500000,107.500000,107.500000,107.500000,74.473503,0
2004-11-05,107.919998,107.919998,107.919998,107.919998,74.764511,0
2004-11-08,107.809998,107.809998,107.809998,107.809998,74.688301,0
2004-11-09,107.779999,107.779999,107.779999,107.779999,74.667503,0
2004-11-10,107.690002,107.690002,107.690002,107.690002,74.605141,0
2004-11-11,108.669998,108.669998,108.669998,108.669998,75.284073,0
2004-11-12,109.669998,109.669998,109.669998,109.669998,75.976860,0
2004-11-15,109.650002,109.650002,109.650002,109.650002,75.962990,0
2004-11-16,108.879997,108.879997,108.879997,108.879997,75.429535,0
2004-11-17,109.500000,109.500000,109.500000,109.500000,75.859077,0
2004-11-18,109.650002,109.650002,109.650002,109.650002,75.962990,0
2004-11-19,108.430000,108.430000,108.430000,108.430000,75.117813,0
2004-11-22,109.070000,109.070000,109.070000,109.070000,75.561172,0
2004-11-23,109.040001,109.040001,109.040001,109.040001,75.540413,0
2004-11-24,109.489998,109.489998,109.489998,109.489998,75.852112,0
2004-11-26,109.589996,109.589996,109.589996,109.589996,75.921417,0
2004-11-29,109.230003,109.230003,109.230003,109.230003,75.672005,0
2004-11-30,108.800003,108.800003,108.800003,108.800003,75.374130,0
2004-12-01,110.459999,110.459999,110.459999,110.459999,76.524155,0
2004-12-02,110.360001,110.360001,110.360001,110.360001,76.454857,0
2004-12-03,110.440002,110.440002,110.440002,110.440002,76.510330,0
2004-12-06,110.360001,110.360001,110.360001,110.360001,76.454857,0
2004-12-07,109.139999,109.139999,109.139999,109.139999,75.609703,0
2004-12-08,109.699997,109.699997,109.699997,109.699997,75.997620,0
2004-12-09,110.300003,110.300003,110.300003,110.300003,76.413277,0
2004-12-10,110.180000,110.180000,110.180000,110.180000,76.330154,0
2004-12-13,111.180000,111.180000,111.180000,111.180000,77.022942,0
2004-12-14,111.620003,111.620003,111.620003,111.620003,77.327774,0
2004-12-15,111.849998,111.849998,111.849998,111.849998,77.487106,0
2004-12-16,111.620003,111.620003,111.620003,111.620003,77.327774,0
2004-12-17,110.790001,110.790001,110.790001,110.790001,76.752769,0
2004-12-20,110.839996,110.839996,110.839996,110.839996,76.787384,0
2004-12-21,111.839996,111.839996,111.839996,111.839996,77.480148,0
2004-12-22,112.260002,112.260002,112.260002,112.260002,77.771133,0
2004-12-23,111.449997,111.449997,111.449997,111.449997,77.804649,0
2004-12-27,110.970001,110.970001,110.970001,110.970001,77.469559,0
2004-12-28,111.769997,111.769997,111.769997,111.769997,78.028084,0
2004-12-29,111.779999,111.779999,111.779999,111.779999,78.035042,0
2004-12-30,111.790001,111.790001,111.790001,111.790001,78.042015,0
2004-12-31,111.639999,111.639999,111.639999,111.639999,77.937286,0
2005-01-03,110.739998,110.739998,110.739998,110.739998,77.308983,0
2005-01-04,109.459999,109.459999,109.459999,109.459999,76.415413,0
2005-01-05,109.070000,109.070000,109.070000,109.070000,76.143143,0
2005-01-06,109.470001,109.470001,109.470001,109.470001,76.422379,0
2005-01-07,109.320000,109.320000,109.320000,109.320000,76.317657,0
2005-01-10,109.690002,109.690002,109.690002,109.690002,76.576012,0
2005-01-11,109.029999,109.029999,109.029999,109.029999,76.115219,0
2005-01-12,109.480003,109.480003,109.480003,109.480003,76.429352,0
2005-01-13,108.529999,108.529999,108.529999,108.529999,75.766167,0
2005-01-14,109.180000,109.180000,109.180000,109.180000,76.219940,0
2005-01-18,110.239998,110.239998,110.239998,110.239998,76.959930,0
2005-01-19,109.199997,109.199997,109.199997,109.199997,76.233856,0
2005-01-20,108.360001,108.360001,108.360001,108.360001,75.647491,0
2005-01-21,107.660004,107.660004,107.660004,107.660004,75.158806,0
2005-01-24,107.279999,107.279999,107.279999,107.279999,74.893509,0
2005-01-25,107.709999,107.709999,107.709999,107.709999,75.193733,0
2005-01-26,108.239998,108.239998,108.239998,108.239998,75.563713,0
2005-01-27,108.290001,108.290001,108.290001,108.290001,75.598625,0
2005-01-28,108.000000,108.000000,108.000000,108.000000,75.396164,0
2005-01-31,108.919998,108.919998,108.919998,108.919998,76.038437,0
2005-02-01,109.669998,109.669998,109.669998,109.669998,76.562035,0
2005-02-02,110.029999,110.029999,110.029999,110.029999,76.813339,0
2005-02-03,109.760002,109.760002,109.760002,109.760002,76.624825,0
2005-02-04,110.970001,110.970001,110.970001,110.970001,77.469559,0
2005-02-07,110.849998,110.849998,110.849998,110.849998,77.385757,0
2005-02-08,110.930000,110.930000,110.930000,110.930000,77.441605,0
2005-02-09,110.000000,110.000000,110.000000,110.000000,76.792374,0
2005-02-10,110.470001,110.470001,110.470001,110.470001,77.120468,0
2005-02-11,111.260002,111.260002,111.260002,111.260002,77.672012,0
2005-02-14,111.349998,111.349998,111.349998,111.349998,77.734825,0
2005-02-15,111.730003,111.730003,111.730003,111.730003,78.000130,0
2005-02-16,111.760002,111.760002,111.760002,111.760002,78.021057,0
2005-02-17,110.879997,110.879997,110.879997,110.879997,77.406708,0
2005-02-18,110.959999,110.959999,110.959999,110.959999,77.462578,0
2005-02-22,109.349998,109.349998,109.349998,109.349998,76.338600,0
2005-02-23,109.970001,109.970001,109.970001,109.970001,76.771431,0
2005-02-24,110.870003,110.870003,110.870003,110.870003,77.399757,0
2005-02-25,111.919998,111.919998,111.919998,111.919998,78.132751,0
2005-02-28,111.199997,111.199997,111.199997,111.199997,77.630142,0
2005-03-01,111.830002,111.830002,111.830002,111.830002,78.069916,0
2005-03-02,111.839996,111.839996,111.839996,111.839996,78.076920,0
2005-03-03,111.870003,111.870003,111.870003,111.870003,78.097870,0
2005-03-04,112.949997,112.949997,112.949997,112.949997,78.851822,0
2005-03-07,113.250000,113.250000,113.250000,113.250000,79.061264,0
2005-03-08,112.720001,112.720001,112.720001,112.720001,78.691261,0
2005-03-09,111.580002,111.580002,111.580002,111.580002,77.895409,0
2005-03-10,111.790001,111.790001,111.790001,111.790001,78.042015,0
2005-03-11,110.970001,110.970001,110.970001,110.970001,77.469559,0
2005-03-14,111.599998,111.599998,111.599998,111.599998,77.909386,0
2005-03-15,110.760002,110.760002,110.760002,110.760002,77.322945,0
2005-03-16,109.879997,109.879997,109.879997,109.879997,76.708603,0
2005-03-17,110.070000,110.070000,110.070000,110.070000,76.841278,0
2005-03-18,110.019997,110.019997,110.019997,110.019997,76.806358,0
2005-03-21,109.480003,109.480003,109.480003,109.480003,76.429352,0
2005-03-22,108.370003,108.370003,108.370003,108.370003,75.654457,0
2005-03-23,107.989998,107.989998,107.989998,107.989998,75.706352,0
2005-03-24,107.910004,107.910004,107.910004,107.910004,75.650261,0
2005-03-28,108.169998,108.169998,108.169998,108.169998,75.832542,0
2005-03-29,107.370003,107.370003,107.370003,107.370003,75.271721,0
2005-03-30,108.860001,108.860001,108.860001,108.860001,76.316238,0
2005-03-31,108.790001,108.790001,108.790001,108.790001,76.267189,0
2005-04-01,108.080002,108.080002,108.080002,108.080002,75.769432,0
2005-04-04,108.389999,108.389999,108.389999,108.389999,75.986794,0
2005-04-05,108.879997,108.879997,108.879997,108.879997,76.330261,0
2005-04-06,109.150002,109.150002,109.150002,109.150002,76.519562,0
2005-04-07,109.800003,109.800003,109.800003,109.800003,76.975258,0
2005-04-08,108.889999,108.889999,108.889999,108.889999,76.337296,0
2005-04-11,108.889999,108.889999,108.889999,108.889999,76.337296,0
2005-04-12,109.500000,109.500000,109.500000,109.500000,76.764900,0
2005-04-13,108.220001,108.220001,108.220001,108.220001,75.867592,0
2005-04-14,107.139999,107.139999,107.139999,107.139999,75.110443,0
2005-04-15,105.349998,105.349998,105.349998,105.349998,73.855560,0
2005-04-18,105.660004,105.660004,105.660004,105.660004,74.072868,0
2005-04-19,106.279999,106.279999,106.279999,106.279999,74.507561,0
2005-04-20,104.879997,104.879997,104.879997,104.879997,73.526100,0
2005-04-21,106.949997,106.949997,106.949997,106.949997,74.977264,0
2005-04-22,106.239998,106.239998,106.239998,106.239998,74.479515,0
2005-04-25,107.160004,107.160004,107.160004,107.160004,75.124489,0
2005-04-26,106.199997,106.199997,106.199997,106.199997,74.451469,0
2005-04-27,106.639999,106.639999,106.639999,106.639999,74.759926,0
2005-04-28,105.459999,105.459999,105.459999,105.459999,73.932678,0
2005-04-29,106.720001,106.720001,106.720001,106.720001,74.816010,0
2005-05-02,107.209999,107.209999,107.209999,107.209999,75.159546,0
2005-05-03,107.120003,107.120003,107.120003,107.120003,75.096428,0
2005-05-04,108.470001,108.470001,108.470001,108.470001,76.042862,0
2005-05-05,108.199997,108.199997,108.199997,108.199997,75.853577,0
2005-05-06,108.080002,108.080002,108.080002,108.080002,75.769432,0
2005-05-09,108.779999,108.779999,108.779999,108.779999,76.260170,0
2005-05-10,107.610001,107.610001,107.610001,107.610001,75.439949,0
2005-05-11,108.120003,108.120003,108.120003,108.120003,75.797501,0
2005-05-12,107.050003,107.050003,107.050003,107.050003,75.047371,0
2005-05-13,106.570000,106.570000,106.570000,106.570000,74.710854,0
2005-05-16,107.660004,107.660004,107.660004,107.660004,75.474998,0
2005-05-17,108.419998,108.419998,108.419998,108.419998,76.007774,0
2005-05-18,109.529999,109.529999,109.529999,109.529999,76.785950,0
2005-05-19,110.040001,110.040001,110.040001,110.040001,77.143501,0
2005-05-20,109.879997,109.879997,109.879997,109.879997,77.031311,0
2005-05-23,110.300003,110.300003,110.300003,110.300003,77.325752,0
2005-05-24,110.320000,110.320000,110.320000,110.320000,77.339806,0
2005-05-25,109.949997,109.949997,109.949997,109.949997,77.080406,0
2005-05-26,110.669998,110.669998,110.669998,110.669998,77.585167,0
2005-05-27,110.790001,110.790001,110.790001,110.790001,77.669281,0
2005-05-31,110.110001,110.110001,110.110001,110.110001,77.192581,0
2005-06-01,111.139999,111.139999,111.139999,111.139999,77.914658,0
2005-06-02,111.330002,111.330002,111.330002,111.330002,78.047867,0
2005-06-03,110.570000,110.570000,110.570000,110.570000,77.515030,0
2005-06-06,110.709999,110.709999,110.709999,110.709999,77.613205,0
2005-06-07,110.699997,110.699997,110.699997,110.699997,77.606209,0
2005-06-08,110.470001,110.470001,110.470001,110.470001,77.444954,0
2005-06-09,111.050003,111.050003,111.050003,111.050003,77.851563,0
2005-06-10,110.790001,110.790001,110.790001,110.790001,77.669281,0
2005-06-13,111.070000,111.070000,111.070000,111.070000,77.865585,0
2005-06-14,111.360001,111.360001,111.360001,111.360001,78.068878,0
2005-06-15,111.610001,111.610001,111.610001,111.610001,78.244164,0
2005-06-16,112.019997,112.019997,112.019997,112.019997,78.531563,0
2005-06-17,112.570000,112.570000,112.570000,112.570000,78.917137,0
2005-06-20,112.489998,112.489998,112.489998,112.489998,78.861061,0
2005-06-21,112.269997,112.269997,112.269997,112.269997,78.706848,0
2005-06-22,112.290001,112.290001,112.290001,112.290001,78.720886,0
2005-06-23,111.099998,111.099998,111.099998,111.099998,77.886597,0
2005-06-24,109.809998,109.809998,109.809998,109.809998,77.291138,0
2005-06-27,109.730003,109.730003,109.730003,109.730003,77.234833,0
2005-06-28,110.750000,110.750000,110.750000,110.750000,77.952774,0
2005-06-29,110.599998,110.599998,110.599998,110.599998,77.847176,0
2005-06-30,109.820000,109.820000,109.820000,109.820000,77.298172,0
2005-07-01,110.120003,110.120003,110.120003,110.120003,77.509354,0
2005-07-05,111.089996,111.089996,111.089996,111.089996,78.192116,0
2005-07-06,110.190002,110.190002,110.190002,110.190002,77.558601,0
2005-07-07,110.470001,110.470001,110.470001,110.470001,77.755699,0
2005-07-08,111.760002,111.760002,111.760002,111.760002,78.663689,0
2005-07-11,112.459999,112.459999,112.459999,112.459999,79.156380,0
2005-07-12,112.720001,112.720001,112.720001,112.720001,79.339386,0
2005-07-13,112.830002,112.830002,112.830002,112.830002,79.416817,0
2005-07-14,113.129997,113.129997,113.129997,113.129997,79.627975,0
2005-07-15,113.260002,113.260002,113.260002,113.260002,79.719490,0
2005-07-18,112.629997,112.629997,112.629997,112.629997,79.276039,0
2005-07-19,113.389999,113.389999,113.389999,113.389999,79.810959,0
2005-07-20,113.940002,113.940002,113.940002,113.940002,80.198082,0
2005-07-21,113.190002,113.190002,113.190002,113.190002,79.670212,0
2005-07-22,113.800003,113.800003,113.800003,113.800003,80.099533,0
2005-07-25,113.370003,113.370003,113.370003,113.370003,79.796883,0
2005-07-26,113.570000,113.570000,113.570000,113.570000,79.937645,0
2005-07-27,114.099998,114.099998,114.099998,114.099998,80.310722,0
2005-07-28,114.769997,114.769997,114.769997,114.769997,80.782310,0
2005-07-29,113.900002,113.900002,113.900002,113.900002,80.169952,0
2005-08-01,114.000000,114.000000,114.000000,114.000000,80.240341,0
2005-08-02,114.809998,114.809998,114.809998,114.809998,80.810432,0
2005-08-03,114.919998,114.919998,114.919998,114.919998,80.887871,0
2005-08-04,114.080002,114.080002,114.080002,114.080002,80.296623,0
2005-08-05,113.209999,113.209999,113.209999,113.209999,79.684258,0
2005-08-08,112.910004,112.910004,112.910004,112.910004,79.473114,0
2005-08-09,113.669998,113.669998,113.669998,113.669998,80.008057,0
2005-08-10,113.510002,113.510002,113.510002,113.510002,79.895424,0
2005-08-11,114.330002,114.330002,114.330002,114.330002,80.472618,0
2005-08-12,113.639999,113.639999,113.639999,113.639999,79.986923,0
2005-08-15,113.989998,113.989998,113.989998,113.989998,80.233269,0
2005-08-16,112.650002,112.650002,112.650002,112.650002,79.290100,0
2005-08-17,112.760002,112.760002,112.760002,112.760002,79.367538,0
2005-08-18,112.650002,112.650002,112.650002,112.650002,79.290100,0
2005-08-19,112.730003,112.730003,112.730003,112.730003,79.346397,0
2005-08-22,112.910004,112.910004,112.910004,112.910004,79.473114,0
2005-08-23,112.529999,112.529999,112.529999,112.529999,79.205658,0
2005-08-24,111.800003,111.800003,111.800003,111.800003,78.691826,0
2005-08-25,112.059998,112.059998,112.059998,112.059998,78.874840,0
2005-08-26,111.389999,111.389999,111.389999,111.389999,78.403259,0
2005-08-29,112.059998,112.059998,112.059998,112.059998,78.874840,0
2005-08-30,111.720001,111.720001,111.720001,111.720001,78.635521,0
2005-08-31,112.860001,112.860001,112.860001,112.860001,79.437889,0
2005-09-01,112.970001,112.970001,112.970001,112.970001,79.515366,0
2005-09-02,112.650002,112.650002,112.650002,112.650002,79.290100,0
2005-09-06,114.070000,114.070000,114.070000,114.070000,80.289597,0
2005-09-07,114.360001,114.360001,114.360001,114.360001,80.493721,0
2005-09-08,113.930000,113.930000,113.930000,113.930000,80.191048,0
2005-09-09,114.839996,114.839996,114.839996,114.839996,80.831551,0
2005-09-12,114.760002,114.760002,114.760002,114.760002,80.775253,0
2005-09-13,113.919998,113.919998,113.919998,113.919998,80.184029,0
2005-09-14,113.550003,113.550003,113.550003,113.550003,79.923615,0
2005-09-15,113.610001,113.610001,113.610001,113.610001,79.965805,0
2005-09-16,114.550003,114.550003,114.550003,114.550003,80.627449,0
2005-09-19,113.919998,113.919998,113.919998,113.919998,80.184029,0
2005-09-20,113.019997,113.019997,113.019997,113.019997,79.550522,0
2005-09-21,111.989998,111.989998,111.989998,111.989998,78.825523,0
2005-09-22,112.430000,112.430000,112.430000,112.430000,79.135231,0
2005-09-23,111.930000,111.930000,111.930000,111.930000,79.175598,0
2005-09-26,111.959999,111.959999,111.959999,111.959999,79.196808,0
2005-09-27,111.970001,111.970001,111.970001,111.970001,79.203873,0
2005-09-28,112.099998,112.099998,112.099998,112.099998,79.295837,0
2005-09-29,113.099998,113.099998,113.099998,113.099998,80.003197,0
2005-09-30,113.199997,113.199997,113.199997,113.199997,80.073936,0
2005-10-03,113.010002,113.010002,113.010002,113.010002,79.939514,0
2005-10-04,111.889999,111.889999,111.889999,111.889999,79.147293,0
2005-10-05,110.269997,110.269997,110.269997,110.269997,78.001366,0
2005-10-06,109.820000,109.820000,109.820000,109.820000,77.683037,0
2005-10-07,110.220001,110.220001,110.220001,110.220001,77.966003,0
2005-10-10,109.430000,109.430000,109.430000,109.430000,77.407158,0
2005-10-11,109.209999,109.209999,109.209999,109.209999,77.251556,0
2005-10-12,108.559998,108.559998,108.559998,108.559998,76.791771,0
2005-10-13,108.489998,108.489998,108.489998,108.489998,76.742226,0
2005-10-14,109.379997,109.379997,109.379997,109.379997,77.371796,0
2005-10-17,109.709999,109.709999,109.709999,109.709999,77.605202,0
2005-10-18,108.610001,108.610001,108.610001,108.610001,76.827141,0
2005-10-19,110.239998,110.239998,110.239998,110.239998,77.980148,0
2005-10-20,108.589996,108.589996,108.589996,108.589996,76.812973,0
2005-10-21,108.750000,108.750000,108.750000,108.750000,76.926170,0
2005-10-24,110.589996,110.589996,110.589996,110.589996,78.227699,0
2005-10-25,110.320000,110.320000,110.320000,110.320000,78.036720,0
2005-10-26,109.839996,109.839996,109.839996,109.839996,77.697174,0
2005-10-27,108.709999,108.709999,108.709999,108.709999,76.897903,0
2005-10-28,110.519997,110.519997,110.519997,110.519997,78.178185,0
2005-10-31,111.309998,111.309998,111.309998,111.309998,78.737030,0
